ev_id,model,target,sl,pl,mae,mse,mape,model_id,sl_pl
0,Transformer,available-energy-2,72,36,0.5433540940284729,0.30774667859077454,0.5547491908073425,1.0,72-36
0,Informer,available-energy-2,72,36,0.7102026343345642,0.5243169069290161,0.7240973114967346,2.0,72-36
0,FEDformer,available-energy-2,72,36,0.021585093811154366,0.0006887177587486804,0.026243433356285095,3.0,72-36
0,CNNLSTM,available-energy-2,72,36,0.70476895570755,0.9225176572799683,0.9604778289794922,4.0,72-36
0,TimeMixer,available-energy-2,72,36,0.0005716248415410519,1.037793936120579e-06,0.0010187217267230153,5.0,72-36
0,Transformer,available-energy-2,72,72,0.6755457520484924,0.47045832872390747,0.6858996748924255,1.0,72-72
0,Informer,available-energy-2,72,72,0.8492818474769592,0.7347903847694397,0.8571991324424744,2.0,72-72
0,FEDformer,available-energy-2,72,72,0.02576356567442417,0.0013475768500939012,0.03670935705304146,3.0,72-72
0,CNNLSTM,available-energy-2,72,72,0.7587299346923828,0.9325365424156189,0.9656792879104614,4.0,72-72
0,TimeMixer,available-energy-2,72,72,0.0012178090400993824,5.809480626339791e-06,0.0024102863389998674,5.0,72-72
0,Transformer,available-energy-2,168,84,0.7759298086166382,0.6213988661766052,0.7882885932922363,1.0,168-84
0,Informer,available-energy-2,168,84,0.9598496556282043,0.9269051551818848,0.9627591371536255,2.0,168-84
0,FEDformer,available-energy-2,168,84,0.06900090724229813,0.006023190915584564,0.07760921865701675,3.0,168-84
0,CNNLSTM,available-energy-2,168,84,0.7796564698219299,0.6124217510223389,0.7825738191604614,4.0,168-84
0,TimeMixer,available-energy-2,168,84,0.0018359496025368571,1.492876708653057e-05,0.00386377633549273,5.0,168-84
0,Transformer,available-energy-2,168,168,0.936716616153717,0.8982077836990356,0.9477382302284241,1.0,168-168
0,Informer,available-energy-2,168,168,0.9997234344482422,1.006306529045105,1.0031483173370361,2.0,168-168
0,FEDformer,available-energy-2,168,168,0.03180142119526863,0.00298332585953176,0.05461983010172844,3.0,168-168
0,CNNLSTM,available-energy-2,168,168,0.8673028349876404,0.7578297853469849,0.8705341815948486,4.0,168-168
0,TimeMixer,available-energy-2,168,168,0.004211646504700184,7.355356501648203e-05,0.00857633724808693,5.0,168-168
0,Transformer,available-energy-2,360,180,0.9876091480255127,0.9921740293502808,0.9960793256759644,1.0,360-180
0,Informer,available-energy-2,360,180,0.9644237756729126,0.9506111741065979,0.9749929308891296,2.0,360-180
0,FEDformer,available-energy-2,360,180,0.07353804260492325,0.009155739098787308,0.09568562358617783,3.0,360-180
0,CNNLSTM,available-energy-2,360,180,1.0256620645523071,1.0717417001724243,1.0352495908737183,4.0,360-180
0,TimeMixer,available-energy-2,360,180,0.006819600239396095,0.00020048310398124158,0.014159205369651318,5.0,360-180
0,Transformer,available-energy-2,360,360,1.20549476146698,1.4830726385116577,1.2178146839141846,1.0,360-360
0,Informer,available-energy-2,360,360,1.5864750146865845,2.556972026824951,1.5990535020828247,2.0,360-360
0,FEDformer,available-energy-2,360,360,0.09360942989587784,0.013826857320964336,0.11758765578269958,3.0,360-360
0,CNNLSTM,available-energy-2,360,360,1.1953755617141724,1.4492394924163818,1.203843593597412,4.0,360-360
0,TimeMixer,available-energy-2,360,360,0.013875003904104233,0.0012170391855761409,0.034886088222265244,5.0,360-360
0,Transformer,available-energy-2,720,360,1.5189369916915894,2.342557668685913,1.5305416584014893,1.0,720-360
0,Informer,available-energy-2,720,360,1.6191641092300415,2.6262035369873047,1.6205565929412842,2.0,720-360
0,FEDformer,available-energy-2,720,360,0.21450813114643097,0.0575471930205822,0.2398899644613266,3.0,720-360
0,CNNLSTM,available-energy-2,720,360,1.8647042512893677,3.497093677520752,1.8700517416000366,4.0,720-360
0,TimeMixer,available-energy-2,720,360,0.02494073659181595,0.0035394043661653996,0.059492893517017365,5.0,720-360
0,Transformer,available-energy-2,720,720,1.6665496826171875,2.8287160396575928,1.681878685951233,1.0,720-720
0,Informer,available-energy-2,720,720,1.9803639650344849,3.94038724899292,1.9850409030914307,2.0,720-720
0,FEDformer,available-energy-2,720,720,0.22040891647338867,0.06429149955511093,0.2535576820373535,3.0,720-720
0,CNNLSTM,available-energy-2,720,720,1.6761666536331177,2.822115421295166,1.6799153089523315,4.0,720-720
0,TimeMixer,available-energy-2,720,720,0.045616019517183304,0.008712339214980602,0.09333991259336472,5.0,720-720
1,Transformer,available-energy-2,72,36,0.41266995668411255,0.1879531890153885,0.43353569507598877,1.0,72-36
1,Informer,available-energy-2,72,36,0.909426212310791,0.8852739930152893,0.9408900141716003,2.0,72-36
1,FEDformer,available-energy-2,72,36,0.018298646435141563,0.0005780432838946581,0.024042529985308647,3.0,72-36
1,CNNLSTM,available-energy-2,72,36,0.8889615535736084,0.9728682637214661,0.9863408207893372,4.0,72-36
1,TimeMixer,available-energy-2,72,36,0.0007592601468786597,1.3840520978192217e-06,0.0011764573864638805,5.0,72-36
1,Transformer,available-energy-2,72,72,0.4690185487270355,0.24133260548114777,0.49125614762306213,1.0,72-72
1,Informer,available-energy-2,72,72,0.9235751628875732,0.9110141396522522,0.9544706344604492,2.0,72-72
1,FEDformer,available-energy-2,72,72,0.03037804551422596,0.0013812592951580882,0.03716529533267021,3.0,72-72
1,CNNLSTM,available-energy-2,72,72,1.0178667306900024,1.1748268604278564,1.0838942527770996,4.0,72-72
1,TimeMixer,available-energy-2,72,72,0.0016088769771158695,7.750683835183736e-06,0.0027840049006044865,5.0,72-72
1,Transformer,available-energy-2,168,84,0.5169574022293091,0.2955198287963867,0.5436173677444458,1.0,168-84
1,Informer,available-energy-2,168,84,0.8903576731681824,0.8454691171646118,0.9194939732551575,2.0,168-84
1,FEDformer,available-energy-2,168,84,0.048211462795734406,0.0036267268005758524,0.060222312808036804,3.0,168-84
1,CNNLSTM,available-energy-2,168,84,0.9095637798309326,0.880441427230835,0.9383184313774109,4.0,168-84
1,TimeMixer,available-energy-2,168,84,0.0031872964464128017,2.640892125782557e-05,0.005138961132615805,5.0,168-84
1,Transformer,available-energy-2,168,168,0.6082596778869629,0.4012051522731781,0.6334075927734375,1.0,168-168
1,Informer,available-energy-2,168,168,0.9890264272689819,1.0394335985183716,1.0195261240005493,2.0,168-168
1,FEDformer,available-energy-2,168,168,0.06217626854777336,0.007231457158923149,0.08503797650337219,3.0,168-168
1,CNNLSTM,available-energy-2,168,168,0.9464124441146851,0.953320324420929,0.976381242275238,4.0,168-168
1,TimeMixer,available-energy-2,168,168,0.008003816939890385,0.00017529926844872534,0.01324006263166666,5.0,168-168
1,Transformer,available-energy-2,360,180,0.7201253175735474,0.5717719793319702,0.7561560273170471,1.0,360-180
1,Informer,available-energy-2,360,180,0.9476351141929626,0.9477274417877197,0.9735129475593567,2.0,360-180
1,FEDformer,available-energy-2,360,180,0.13249878585338593,0.02629631571471691,0.16216139495372772,3.0,360-180
1,CNNLSTM,available-energy-2,360,180,0.6541403532028198,0.4924221336841583,0.7017279863357544,4.0,360-180
1,TimeMixer,available-energy-2,360,180,0.010654265992343426,0.000287485629087314,0.016955401748418808,5.0,360-180
1,Transformer,available-energy-2,360,360,0.7368093729019165,0.5882951617240906,0.7670040130615234,1.0,360-360
1,Informer,available-energy-2,360,360,0.9943331480026245,1.0415124893188477,1.020545244216919,2.0,360-360
1,FEDformer,available-energy-2,360,360,0.13885024189949036,0.030210215598344803,0.17381085455417633,3.0,360-360
1,CNNLSTM,available-energy-2,360,360,0.7045117020606995,0.5487287640571594,0.7407622933387756,4.0,360-360
1,TimeMixer,available-energy-2,360,360,0.02647007815539837,0.0018881784053519368,0.04345317557454109,5.0,360-360
1,Transformer,available-energy-2,720,360,0.8046827912330627,0.7017966508865356,0.8377330303192139,1.0,720-360
1,Informer,available-energy-2,720,360,1.078198790550232,1.2142508029937744,1.1019304990768433,2.0,720-360
1,FEDformer,available-energy-2,720,360,0.2044549584388733,0.059750258922576904,0.24443866312503815,3.0,720-360
1,CNNLSTM,available-energy-2,720,360,0.39625439047813416,0.1974366009235382,0.4443383812904358,4.0,720-360
1,TimeMixer,available-energy-2,720,360,0.03316854313015938,0.0026557783130556345,0.05153424292802811,5.0,720-360
1,Transformer,available-energy-2,720,720,0.7841905355453491,0.6600848436355591,0.8124560713768005,1.0,720-720
1,Informer,available-energy-2,720,720,1.0455750226974487,1.1432313919067383,1.069219946861267,2.0,720-720
1,FEDformer,available-energy-2,720,720,0.21168895065784454,0.058988895267248154,0.24287629127502441,3.0,720-720
1,CNNLSTM,available-energy-2,720,720,0.4297488331794739,0.22269228100776672,0.4719028174877167,4.0,720-720
1,TimeMixer,available-energy-2,720,720,0.08051997423171997,0.014043191447854042,0.11850397288799286,5.0,720-720
2,Transformer,available-energy-2,72,36,0.38917675614356995,0.17644229531288147,0.42005035281181335,1.0,72-36
2,Informer,available-energy-2,72,36,0.3820584714412689,0.22802859544754028,0.4775233864784241,2.0,72-36
2,FEDformer,available-energy-2,72,36,0.01645071990787983,0.00039210551767610013,0.019801653921604156,3.0,72-36
2,CNNLSTM,available-energy-2,72,36,0.562238335609436,0.6519713997840881,0.8074474334716797,4.0,72-36
2,TimeMixer,available-energy-2,72,36,0.0010780709562823176,3.224075726393494e-06,0.0017955711809918284,5.0,72-36
2,Transformer,available-energy-2,72,72,0.3999955952167511,0.175600066781044,0.4190466105937958,1.0,72-72
2,Informer,available-energy-2,72,72,0.5948192477226257,0.44484397768974304,0.6669662594795227,2.0,72-72
2,FEDformer,available-energy-2,72,72,0.021753601729869843,0.0007207285962067544,0.0268463883548975,3.0,72-72
2,CNNLSTM,available-energy-2,72,72,0.5137807130813599,0.6015632152557373,0.7756050825119019,4.0,72-72
2,TimeMixer,available-energy-2,72,72,0.0026800690684467554,2.132338340743445e-05,0.004617725033313036,5.0,72-72
2,Transformer,available-energy-2,168,84,0.5063439607620239,0.280702143907547,0.529813289642334,1.0,168-84
2,Informer,available-energy-2,168,84,0.5266542434692383,0.35561785101890564,0.5963370203971863,2.0,168-84
2,FEDformer,available-energy-2,168,84,0.0378800705075264,0.0020940969698131084,0.04576130583882332,3.0,168-84
2,CNNLSTM,available-energy-2,168,84,0.453229695558548,0.2541465163230896,0.5041294693946838,4.0,168-84
2,TimeMixer,available-energy-2,168,84,0.0058881607837975025,8.12580474303104e-05,0.00901432428508997,5.0,168-84
2,Transformer,available-energy-2,168,168,0.4781722128391266,0.24405337870121002,0.4940176010131836,1.0,168-168
2,Informer,available-energy-2,168,168,0.5164512991905212,0.3425852358341217,0.5853078365325928,2.0,168-168
2,FEDformer,available-energy-2,168,168,0.04516899213194847,0.0031376436818391085,0.05601467564702034,3.0,168-168
2,CNNLSTM,available-energy-2,168,168,0.48284175992012024,0.27733081579208374,0.5266220569610596,4.0,168-168
2,TimeMixer,available-energy-2,168,168,0.013568994589149952,0.0004696407704614103,0.021671196445822716,5.0,168-168
2,Transformer,available-energy-2,360,180,0.45205119252204895,0.23961132764816284,0.48950108885765076,1.0,360-180
2,Informer,available-energy-2,360,180,0.5749661922454834,0.4004018008708954,0.6327731013298035,2.0,360-180
2,FEDformer,available-energy-2,360,180,0.07158554345369339,0.007292598951607943,0.08539671450853348,3.0,360-180
2,CNNLSTM,available-energy-2,360,180,0.37294667959213257,0.16921856999397278,0.41136184334754944,4.0,360-180
2,TimeMixer,available-energy-2,360,180,0.02219701185822487,0.001096828724257648,0.03311840444803238,5.0,360-180
2,Transformer,available-energy-2,360,360,0.5534961223602295,0.3296540081501007,0.5741550326347351,1.0,360-360
2,Informer,available-energy-2,360,360,0.5699033141136169,0.38193851709365845,0.6180117726325989,2.0,360-360
2,FEDformer,available-energy-2,360,360,0.07859832793474197,0.008873693645000458,0.09420028328895569,3.0,360-360
2,CNNLSTM,available-energy-2,360,360,0.47316524386405945,0.262185275554657,0.5120403170585632,4.0,360-360
2,TimeMixer,available-energy-2,360,360,0.042722418904304504,0.003796253353357315,0.061613742262125015,5.0,360-360
2,Transformer,available-energy-2,720,360,0.4984385669231415,0.2746795117855072,0.5240987539291382,1.0,720-360
2,Informer,available-energy-2,720,360,0.7167439460754395,0.5603026747703552,0.7485336661338806,2.0,720-360
2,FEDformer,available-energy-2,720,360,0.0835462212562561,0.010126961395144463,0.10063280165195465,3.0,720-360
2,CNNLSTM,available-energy-2,720,360,0.27234789729118347,0.09496238082647324,0.3081596791744232,4.0,720-360
2,TimeMixer,available-energy-2,720,360,0.06184326484799385,0.007286763750016689,0.08536254614591599,5.0,720-360
2,Transformer,available-energy-2,720,720,0.5985233783721924,0.38265833258628845,0.6185938119888306,1.0,720-720
2,Informer,available-energy-2,720,720,1.127730131149292,1.3111515045166016,1.1450552940368652,2.0,720-720
2,FEDformer,available-energy-2,720,720,0.09166830033063889,0.012239400297403336,0.11063182353973389,3.0,720-720
2,CNNLSTM,available-energy-2,720,720,0.4963787794113159,0.27575770020484924,0.5251263380050659,4.0,720-720
2,TimeMixer,available-energy-2,720,720,0.12092620134353638,0.02621748484671116,0.16191814839839935,5.0,720-720
3,Transformer,available-energy-2,72,36,0.24874921143054962,0.06933058798313141,0.26330703496932983,1.0,72-36
3,Informer,available-energy-2,72,36,0.15152159333229065,0.036610908806324005,0.19133977591991425,2.0,72-36
3,FEDformer,available-energy-2,72,36,0.02996222861111164,0.0009477664134465158,0.0307858157902956,3.0,72-36
3,CNNLSTM,available-energy-2,72,36,0.5003939270973206,0.5685998201370239,0.7540555596351624,4.0,72-36
3,TimeMixer,available-energy-2,72,36,0.00037204078398644924,2.1276218831189908e-07,0.00046126151573844254,5.0,72-36
3,Transformer,available-energy-2,72,72,0.32722893357276917,0.11931461840867996,0.3454194962978363,1.0,72-72
3,Informer,available-energy-2,72,72,0.22914481163024902,0.05732419714331627,0.2394247204065323,2.0,72-72
3,FEDformer,available-energy-2,72,72,0.0428093820810318,0.002053293166682124,0.0453132763504982,3.0,72-72
3,CNNLSTM,available-energy-2,72,72,0.47158563137054443,0.5303856134414673,0.7282757759094238,4.0,72-72
3,TimeMixer,available-energy-2,72,72,0.0009265492553822696,1.1115981806142372e-06,0.001054323511198163,5.0,72-72
3,Transformer,available-energy-2,168,84,0.30402934551239014,0.10229133069515228,0.31983014941215515,1.0,168-84
3,Informer,available-energy-2,168,84,0.11917669326066971,0.021237535402178764,0.14573103189468384,2.0,168-84
3,FEDformer,available-energy-2,168,84,0.07345099747180939,0.005659790243953466,0.07523157447576523,3.0,168-84
3,CNNLSTM,available-energy-2,168,84,0.4033597409725189,0.16551212966442108,0.406831830739975,4.0,168-84
3,TimeMixer,available-energy-2,168,84,0.0012358565581962466,2.3374916509055765e-06,0.001528885797597468,5.0,168-84
3,Transformer,available-energy-2,168,168,0.3695407211780548,0.14710405468940735,0.383541464805603,1.0,168-168
3,Informer,available-energy-2,168,168,0.2569827735424042,0.07651425153017044,0.2766121029853821,2.0,168-168
3,FEDformer,available-energy-2,168,168,0.12407300621271133,0.01607729308307171,0.12679626047611237,3.0,168-168
3,CNNLSTM,available-energy-2,168,168,0.4326801598072052,0.18936990201473236,0.43516650795936584,4.0,168-168
3,TimeMixer,available-energy-2,168,168,0.0033461370039731264,1.6968782801995985e-05,0.0041193184442818165,5.0,168-168
3,Transformer,available-energy-2,360,180,0.7151147127151489,0.5624088048934937,0.7499392032623291,1.0,360-180
3,Informer,available-energy-2,360,180,0.3434687852859497,0.12944447994232178,0.35978394746780396,2.0,360-180
3,FEDformer,available-energy-2,360,180,0.14421197772026062,0.021638525649905205,0.14710038900375366,3.0,360-180
3,CNNLSTM,available-energy-2,360,180,0.22858773171901703,0.054059918969869614,0.2325078845024109,4.0,360-180
3,TimeMixer,available-energy-2,360,180,0.0035498258657753468,2.2154627004056238e-05,0.004706870298832655,5.0,360-180
3,Transformer,available-energy-2,360,360,0.8059573173522949,0.6990986466407776,0.8361212015151978,1.0,360-360
3,Informer,available-energy-2,360,360,0.48879772424697876,0.24886499345302582,0.49886369705200195,2.0,360-360
3,FEDformer,available-energy-2,360,360,0.20869076251983643,0.046194981783628464,0.21493017673492432,3.0,360-360
3,CNNLSTM,available-energy-2,360,360,0.4299471080303192,0.18602044880390167,0.4313008785247803,4.0,360-360
3,TimeMixer,available-energy-2,360,360,0.008530335500836372,0.0001573486952111125,0.012543871067464352,5.0,360-360
3,Transformer,available-energy-2,720,360,0.5981244444847107,0.3795556128025055,0.6160808205604553,1.0,720-360
3,Informer,available-energy-2,720,360,0.53373783826828,0.29304584860801697,0.5413370728492737,2.0,720-360
3,FEDformer,available-energy-2,720,360,0.22698856890201569,0.05644642189145088,0.23758456110954285,3.0,720-360
3,CNNLSTM,available-energy-2,720,360,0.6293625831604004,0.39709702134132385,0.6301563382148743,4.0,720-360
3,TimeMixer,available-energy-2,720,360,0.016654122620821,0.0005366123514249921,0.023164894431829453,5.0,720-360
3,Transformer,available-energy-2,720,720,0.7956695556640625,0.6825891733169556,0.8261895775794983,1.0,720-720
3,Informer,available-energy-2,720,720,1.0210257768630981,1.0559329986572266,1.0275859832763672,2.0,720-720
3,FEDformer,available-energy-2,720,720,0.3231574594974518,0.11304385960102081,0.3362199664115906,3.0,720-720
3,CNNLSTM,available-energy-2,720,720,1.0043262243270874,1.0096975564956665,1.0048370361328125,4.0,720-720
3,TimeMixer,available-energy-2,720,720,0.015709523111581802,0.0005793310119770467,0.024069296196103096,5.0,720-720
4,Transformer,available-energy-2,72,36,0.36088845133781433,0.13387957215309143,0.3658955693244934,1.0,72-36
4,Informer,available-energy-2,72,36,0.7344670295715332,0.5526947379112244,0.7434344291687012,2.0,72-36
4,FEDformer,available-energy-2,72,36,0.018930915743112564,0.0006072205724194646,0.024641845375299454,3.0,72-36
4,CNNLSTM,available-energy-2,72,36,0.9561347961425781,1.116576075553894,1.0566816329956055,4.0,72-36
4,TimeMixer,available-energy-2,72,36,0.0010187252191826701,2.405213308520615e-06,0.0015508750220760703,5.0,72-36
4,Transformer,available-energy-2,72,72,0.3234197199344635,0.10859221965074539,0.32953333854675293,1.0,72-72
4,Informer,available-energy-2,72,72,0.9253107905387878,0.8646481037139893,0.9298645853996277,2.0,72-72
4,FEDformer,available-energy-2,72,72,0.022277405485510826,0.0006913361721672118,0.026293272152543068,3.0,72-72
4,CNNLSTM,available-energy-2,72,72,0.9350273609161377,1.0380572080612183,1.0188509225845337,4.0,72-72
4,TimeMixer,available-energy-2,72,72,0.0021964784245938063,1.6343885363312438e-05,0.004042757209390402,5.0,72-72
4,Transformer,available-energy-2,168,84,0.3780871331691742,0.14729049801826477,0.3837844431400299,1.0,168-84
4,Informer,available-energy-2,168,84,0.7893093824386597,0.6333848237991333,0.7958547472953796,2.0,168-84
4,FEDformer,available-energy-2,168,84,0.0357205756008625,0.0018934045219793916,0.04351326823234558,3.0,168-84
4,CNNLSTM,available-energy-2,168,84,0.8195205330848694,0.6781859993934631,0.8235204815864563,4.0,168-84
4,TimeMixer,available-energy-2,168,84,0.004081521648913622,5.580446668318473e-05,0.007470238953828812,5.0,168-84
4,Transformer,available-energy-2,168,168,0.42406123876571655,0.18693916499614716,0.4323646128177643,1.0,168-168
4,Informer,available-energy-2,168,168,0.9411671757698059,0.895438015460968,0.9462758898735046,2.0,168-168
4,FEDformer,available-energy-2,168,168,0.04314884543418884,0.002768180798739195,0.052613504230976105,3.0,168-168
4,CNNLSTM,available-energy-2,168,168,0.892582356929779,0.8034248948097229,0.8963397145271301,4.0,168-168
4,TimeMixer,available-energy-2,168,168,0.011159727349877357,0.00038747958024032414,0.019684500992298126,5.0,168-168
4,Transformer,available-energy-2,360,180,0.455906480550766,0.21888555586338043,0.46785205602645874,1.0,360-180
4,Informer,available-energy-2,360,180,0.8652761578559875,0.7714729905128479,0.8783353567123413,2.0,360-180
4,FEDformer,available-energy-2,360,180,0.06784644722938538,0.006625810172408819,0.08139908313751221,3.0,360-180
4,CNNLSTM,available-energy-2,360,180,0.5255430936813354,0.2823524475097656,0.5313684940338135,4.0,360-180
4,TimeMixer,available-energy-2,360,180,0.02375548519194126,0.0014073256170377135,0.0375143401324749,5.0,360-180
4,Transformer,available-energy-2,360,360,0.455635130405426,0.23462720215320587,0.48438331484794617,1.0,360-360
4,Informer,available-energy-2,360,360,1.059133768081665,1.1354328393936157,1.065566897392273,2.0,360-360
4,FEDformer,available-energy-2,360,360,0.08756707608699799,0.01100826170295477,0.10492026060819626,3.0,360-360
4,CNNLSTM,available-energy-2,360,360,0.6691015958786011,0.4545780122280121,0.6742240190505981,4.0,360-360
4,TimeMixer,available-energy-2,360,360,0.03845852613449097,0.0037283783312886953,0.06106044724583626,5.0,360-360
4,Transformer,available-energy-2,720,360,0.29972413182258606,0.1113763079047203,0.33373090624809265,1.0,720-360
4,Informer,available-energy-2,720,360,1.1451703310012817,1.3274844884872437,1.152165174484253,2.0,720-360
4,FEDformer,available-energy-2,720,360,0.11442343890666962,0.018785150721669197,0.13705892860889435,3.0,720-360
4,CNNLSTM,available-energy-2,720,360,0.6752732992172241,0.46793633699417114,0.6840587258338928,4.0,720-360
4,TimeMixer,available-energy-2,720,360,0.0887826457619667,0.032171040773391724,0.17936287820339203,5.0,720-360
4,Transformer,available-energy-2,720,720,0.5621694922447205,0.33315229415893555,0.5771934390068054,1.0,720-720
4,Informer,available-energy-2,720,720,1.3541163206100464,1.867432713508606,1.3665404319763184,2.0,720-720
4,FEDformer,available-energy-2,720,720,0.12592552602291107,0.024113008752465248,0.15528364479541779,3.0,720-720
4,CNNLSTM,available-energy-2,720,720,0.6607968807220459,0.4478435516357422,0.6692111492156982,4.0,720-720
4,TimeMixer,available-energy-2,720,720,0.09086958318948746,0.017108654603362083,0.1308000534772873,5.0,720-720
5,Transformer,available-energy-2,72,36,0.2211669385433197,0.05264581739902496,0.22944676876068115,1.0,72-36
5,Informer,available-energy-2,72,36,0.30291444063186646,0.1109093502163887,0.3330305516719818,2.0,72-36
5,FEDformer,available-energy-2,72,36,0.010175077244639397,0.00016150677402038127,0.012708531692624092,3.0,72-36
5,CNNLSTM,available-energy-2,72,36,0.5251686573028564,0.5679004192352295,0.7535916566848755,4.0,72-36
5,TimeMixer,available-energy-2,72,36,0.0006962331826798618,7.301042046492512e-07,0.0008544613374397159,5.0,72-36
5,Transformer,available-energy-2,72,72,0.1791057139635086,0.035769082605838776,0.18912716209888458,1.0,72-72
5,Informer,available-energy-2,72,72,0.3455175757408142,0.13778619468212128,0.37119561433792114,2.0,72-72
5,FEDformer,available-energy-2,72,72,0.014212745241820812,0.0004520601942203939,0.021261706948280334,3.0,72-72
5,CNNLSTM,available-energy-2,72,72,0.48595765233039856,0.5185569524765015,0.7201089859008789,4.0,72-72
5,TimeMixer,available-energy-2,72,72,0.001261301338672638,2.5972021830966696e-06,0.0016115837497636676,5.0,72-72
5,Transformer,available-energy-2,168,84,0.26163166761398315,0.07449784874916077,0.2729429304599762,1.0,168-84
5,Informer,available-energy-2,168,84,0.31548866629600525,0.11695028841495514,0.3419799506664276,2.0,168-84
5,FEDformer,available-energy-2,168,84,0.03610284999012947,0.0022450836841017008,0.04738231375813484,3.0,168-84
5,CNNLSTM,available-energy-2,168,84,0.2534984350204468,0.07056242972612381,0.2656359076499939,4.0,168-84
5,TimeMixer,available-energy-2,168,84,0.0019601709209382534,8.133809387800284e-06,0.0028519832994788885,5.0,168-84
5,Transformer,available-energy-2,168,168,0.32926973700523376,0.11600911617279053,0.3406011164188385,1.0,168-168
5,Informer,available-energy-2,168,168,0.38589024543762207,0.1639556586742401,0.40491437911987305,2.0,168-168
5,FEDformer,available-energy-2,168,168,0.04196755960583687,0.0037516839802265167,0.061250992119312286,3.0,168-168
5,CNNLSTM,available-energy-2,168,168,0.25821569561958313,0.07225747406482697,0.2688075006008148,4.0,168-168
5,TimeMixer,available-energy-2,168,168,0.0046753608621656895,4.7329540393548086e-05,0.006879646796733141,5.0,168-168
5,Transformer,available-energy-2,360,180,0.48533305525779724,0.2437802404165268,0.49374106526374817,1.0,360-180
5,Informer,available-energy-2,360,180,0.3789641857147217,0.15375201404094696,0.39211225509643555,2.0,360-180
5,FEDformer,available-energy-2,360,180,0.09443509578704834,0.01597609370946884,0.1263965666294098,3.0,360-180
5,CNNLSTM,available-energy-2,360,180,0.16001901030540466,0.029260804876685143,0.17105789482593536,4.0,360-180
5,TimeMixer,available-energy-2,360,180,0.012581264600157738,0.0004118462384212762,0.02029399573802948,5.0,360-180
5,Transformer,available-energy-2,360,360,0.5612612962722778,0.32207220792770386,0.5675140619277954,1.0,360-360
5,Informer,available-energy-2,360,360,0.4873169958591461,0.24156421422958374,0.49149182438850403,2.0,360-360
5,FEDformer,available-energy-2,360,360,0.09817438572645187,0.021629497408866882,0.14706970751285553,3.0,360-360
5,CNNLSTM,available-energy-2,360,360,0.41969528794288635,0.17969322204589844,0.42390236258506775,4.0,360-360
5,TimeMixer,available-energy-2,360,360,0.03781528398394585,0.004244768526405096,0.0651518851518631,5.0,360-360
5,Transformer,available-energy-2,720,360,0.6452968716621399,0.4268677532672882,0.6533511877059937,1.0,720-360
5,Informer,available-energy-2,720,360,0.7362005114555359,0.546147882938385,0.7390182018280029,2.0,720-360
5,FEDformer,available-energy-2,720,360,0.1533012092113495,0.041447967290878296,0.20358774065971375,3.0,720-360
5,CNNLSTM,available-energy-2,720,360,0.7986850738525391,0.6397878527641296,0.7998673915863037,4.0,720-360
5,TimeMixer,available-energy-2,720,360,0.0528569333255291,0.007963303476572037,0.08923733979463577,5.0,720-360
5,Transformer,available-energy-2,720,720,0.7580058574676514,0.5934943556785583,0.7703858613967896,1.0,720-720
5,Informer,available-energy-2,720,720,1.0675289630889893,1.1461665630340576,1.070591688156128,2.0,720-720
5,FEDformer,available-energy-2,720,720,0.22557133436203003,0.06421378999948502,0.2534044086933136,3.0,720-720
5,CNNLSTM,available-energy-2,720,720,1.0028109550476074,1.0080583095550537,1.0040210485458374,4.0,720-720
5,TimeMixer,available-energy-2,720,720,0.06780137121677399,0.007683626376092434,0.08765629678964615,5.0,720-720
